Outlet_ID,Year,Month,Distributor_ID,SKU_ID,Volume_Liters,Total_Bill_Value
OUT_14553,2025,9,DIST_NW_02,SKU_03,-25.00711444629072,-8752.460722026795
OUT_00089,2025,2,DIST_W_02,SKU_10,-19.716662043739227,-7279.986492658803
OUT_14569,2025,3,DIST_NW_02,SKU_08,-6.4163042321730375,-2823.1557476863068
OUT_01785,2023,2,DIST_W_02,SKU_04,-24.033125293265236,-7810.801100608159
OUT_09022,2024,6,DIST_C_01,SKU_04,-8.900582802215252,-2892.7232294871874
OUT_08332,2025,8,DIST_W_02,SKU_05,-59.07951286739591,-5317.169066784223
OUT_07026,2024,4,DIST_W_02,SKU_06,-932.141797842492,-78299.89222295482
OUT_18418,2025,4,DIST_S_02,SKU_01,-23.771607664353247,-6022.159671361647
OUT_05949,2025,8,DIST_W_03,SKU_06,-93.32722923162208,-7839.507144100787
OUT_16507,2024,6,DIST_NW_01,SKU_09,-2.6715427507564904,-5877.351306993102
OUT_14351,2025,11,DIST_NW_02,SKU_10,-20.577759550558987,-7597.911408508033
OUT_13715,2023,7,DIST_NW_01,SKU_04,-25.95963011963415,-8436.912056855108
OUT_16527,2023,5,DIST_NW_01,SKU_08,-6.617788331642736,-2911.796660896641
OUT_02475,2023,11,DIST_W_01,SKU_08,-56.30775422238275,-24775.36647357152
OUT_14102,2023,3,DIST_NW_01,SKU_03,-10.101959028546553,-3535.694166032873
OUT_05555,2025,2,DIST_W_02,SKU_06,-361.069604726521,-30329.839814075065
OUT_16796,2024,12,DIST_NW_02,SKU_06,-177.5186183721903,-14911.550980097967
OUT_11153,2023,12,DIST_C_03,SKU_07,-34.250512120265704,-22262.82470092323
OUT_18247,2023,9,DIST_S_01,SKU_02,-18.11950553428081,-4590.270337604542
OUT_15001,2023,8,DIST_NW_02,SKU_03,-9.531255745755718,-3335.89136780052
OUT_00158,2025,8,DIST_W_01,SKU_10,-17.840103534691732,-6587.106515359884
OUT_13763,2023,4,DIST_NW_02,SKU_02,-115.9822597612395,-29382.143421730994
OUT_10828,2025,5,DIST_C_02,SKU_07,-124.04908834732628,-80631.87943904496
OUT_05302,2025,8,DIST_W_01,SKU_01,-28.86101449606141,-8658.313909173923
OUT_02824,2025,1,DIST_W_01,SKU_05,-23.40281960396665,-2106.2730682531887
OUT_07850,2025,6,DIST_W_02,SKU_10,-2.697555118835865,-995.9830204395156
OUT_05291,2025,3,DIST_W_03,SKU_03,-4.565325703183205,-1597.8706167966943
OUT_11177,2024,8,DIST_C_02,SKU_08,-38.30346553515803,-16853.490457817614
OUT_02829,2023,5,DIST_W_02,SKU_10,-12.565455706159542,-4639.59710474124
OUT_10929,2025,10,DIST_C_01,SKU_01,-26.48371599132908,-7945.094039412231
OUT_12510,2025,3,DIST_C_01,SKU_06,-53.29404174577392,-4476.69765095241
OUT_14564,2024,2,DIST_NW_02,SKU_07,-23.841186397902323,-15496.727065114635
OUT_00503,2024,6,DIST_W_02,SKU_08,-18.807588687032094,-8275.34020042427
OUT_01703,2024,7,DIST_W_03,SKU_10,-3.536701896034419,-1305.8631108876891
OUT_05093,2025,8,DIST_W_01,SKU_05,-23.066024437310844,-2075.926751567001
OUT_12933,2024,4,DIST_C_01,SKU_05,-32.71983581411374,-2944.761908118131
OUT_16086,2025,10,DIST_NW_01,SKU_05,-56.38666676236601,-5074.778704758737
OUT_14536,2023,12,DIST_NW_02,SKU_09,-25.78986260854777,-56737.70224690697
OUT_17182,2023,6,DIST_S_02,SKU_02,-14.203878229091584,-3598.36533858085
OUT_05466,2025,3,DIST_W_02,SKU_09,-7.091315807940232,-15600.886141751842
OUT_00831,2023,12,DIST_W_01,SKU_02,-25.64195596506135,-6495.919825466955
OUT_06061,2024,4,DIST_W_02,SKU_01,-17.993925380997904,-5398.1423541164495
OUT_08042,2024,7,DIST_W_03,SKU_04,-9.369007280894705,-3044.9280551973397
OUT_08231,2023,6,DIST_W_03,SKU_07,-81.35791365201379,-52882.6800859104
OUT_13740,2024,9,DIST_NW_02,SKU_01,-16.54873939120985,-4192.31464120515
OUT_03330,2024,4,DIST_W_02,SKU_06,-869.1371690552212,-73007.55024613309
OUT_15900,2024,10,DIST_NW_02,SKU_02,-39.17674527615954,-9924.7407312587
OUT_12486,2023,4,DIST_C_03,SKU_05,-15.38131350105028,-1384.333865748981
OUT_10963,2023,12,DIST_C_01,SKU_09,-42.01483686045909,-92432.67188906648
OUT_09757,2023,9,DIST_C_03,SKU_07,-10.746103953312891,-6985.007679079562
OUT_14577,2025,1,DIST_NW_01,SKU_07,-62.20965341239434,-40436.2370622852
OUT_14964,2025,8,DIST_NW_02,SKU_06,-60.31319853716407,-5066.346839975153
OUT_04690,2023,11,DIST_W_01,SKU_06,-57.77686417718421,-4853.297899004146
OUT_09636,2025,9,DIST_C_02,SKU_06,-296.3671362024806,-24894.829442541683
OUT_01511,2023,7,DIST_W_02,SKU_01,-59.68417662466006,-5013.49160166338
OUT_12058,2023,9,DIST_C_02,SKU_04,-22.612422048458644,-7349.039461715009
OUT_03972,2023,2,DIST_W_01,SKU_10,-20.029394386903096,-7395.5054112773105
OUT_09691,2023,1,DIST_C_02,SKU_10,-3.3230339454622144,-1226.9744778504494
OUT_04053,2025,11,DIST_W_01,SKU_04,-5.424939749563578,-1763.0912298200835
OUT_10580,2023,9,DIST_C_03,SKU_09,-6.993117993247771,-15384.838288143344
OUT_12644,2023,12,DIST_C_02,SKU_06,-155.44604938293526,-13057.5090404511
OUT_15088,2023,10,DIST_NW_01,SKU_01,-7.398083309711501,-2219.4586366351195
OUT_04594,2023,6,DIST_W_03,SKU_01,-16.985125205341795,-5095.508149883272
OUT_17386,2024,5,DIST_S_01,SKU_01,-8.109386145557096,-2432.790688603895
OUT_08968,2023,9,DIST_W_01,SKU_05,-26.57766849579333,-2391.950691456976
OUT_18728,2025,11,DIST_S_02,SKU_01,-9.17283853237461,-2751.855426551726
OUT_11402,2025,7,DIST_C_02,SKU_09,-3.0630917623875646,-6738.804440460553
OUT_18479,2024,9,DIST_S_02,SKU_01,-53.93701824397509,-16181.070407230638
OUT_11969,2025,5,DIST_C_02,SKU_07,-58.0599923097653,-37738.95408094888
OUT_16441,2024,5,DIST_NW_01,SKU_03,-50.0437827309763,-17515.28722931041
OUT_04471,2025,4,DIST_W_02,SKU_01,-43.56523427138297,-13069.59378802061
OUT_09510,2024,11,DIST_C_02,SKU_07,-20.67749950823513,-13440.39105542366
OUT_16942,2023,10,DIST_NW_01,SKU_04,-11.381448209593168,-3699.005881859703
OUT_10592,2025,5,DIST_C_01,SKU_05,-22.622573468330096,-2036.0493975806655
OUT_05495,2025,4,DIST_W_02,SKU_04,-42.51305690640521,-13816.710657959182
OUT_13173,2024,1,DIST_NW_02,SKU_04,-23.60256028937747,-7670.789839842343
OUT_06879,2025,2,DIST_W_01,SKU_06,-326.064637022154,-27389.46936184984
OUT_09965,2023,4,DIST_C_01,SKU_03,-7.78713874910737,-2725.459363261973
OUT_16467,2024,2,DIST_NW_02,SKU_07,-64.28973816253803,-41788.32665448087
OUT_04556,2025,6,DIST_W_02,SKU_09,-6.948932492049324,-15287.666711866614
OUT_00290,2024,2,DIST_W_02,SKU_10,-19.56704354597464,-7224.709311501713
OUT_01692,2024,12,DIST_W_03,SKU_04,-12.4977245620415,-4061.775937407995
OUT_08979,2024,1,DIST_W_02,SKU_08,-31.5714857105183,-13891.462891766383
OUT_18362,2023,4,DIST_S_01,SKU_01,-15.459552233892,-4637.846078008481
OUT_05902,2024,8,DIST_W_01,SKU_07,-22.865732370110837,-14862.754680047532
OUT_04921,2025,6,DIST_W_01,SKU_05,-7.2202001871800014,-649.8550916790973
OUT_05174,2025,1,DIST_W_03,SKU_01,-12.540779548783751,-3762.194936452371
OUT_13743,2023,4,DIST_NW_02,SKU_01,-10.077234721201604,-3023.152533480988
OUT_07387,2023,1,DIST_W_03,SKU_03,-5.096429667065555,-1783.7861648443818
OUT_11842,2025,6,DIST_C_03,SKU_06,-119.8917874781246,-10070.8795283074
OUT_02186,2024,8,DIST_W_01,SKU_07,-10.748259059203964,-6986.333118024331
OUT_07424,2023,9,DIST_W_03,SKU_10,-3.762286473129113,-1389.123575616901
OUT_10209,2023,5,DIST_C_03,SKU_08,-13.473037596298497,-5928.130339316117
OUT_17800,2024,9,DIST_S_01,SKU_03,-26.87264369744968,-9405.44706795556
OUT_12206,2025,10,DIST_C_02,SKU_10,-47.70212447941589,-17613.043589435983
OUT_11265,2024,1,DIST_C_01,SKU_01,-25.68131563166827,-7704.415869972093
OUT_02447,2024,10,DIST_W_03,SKU_09,-2.8787014640060846,-6333.166909112757
OUT_08260,2025,9,DIST_W_01,SKU_08,-21.942672999874013,-9654.7735152478
OUT_11146,2024,10,DIST_C_03,SKU_10,-3.932456854333097,-1451.9578151766818
OUT_16891,2023,8,DIST_NW_02,SKU_07,-64.25450158772244,-41765.4236110122
OUT_02776,2025,8,DIST_W_02,SKU_09,-14.79238110153275,-32543.23023513028
OUT_03373,2024,10,DIST_W_03,SKU_01,-13.305766564900583,-3991.749163142912
OUT_17800,2023,5,DIST_S_01,SKU_05,-44.0928704062574,-3968.3530357157606
OUT_10481,2023,5,DIST_C_01,SKU_07,-11.799702837502291,-7669.808741105663
OUT_05954,2025,12,DIST_W_01,SKU_06,-96.94608872800276,-8143.492600678969
OUT_15534,2025,6,DIST_NW_02,SKU_04,-42.38982286339304,-13776.643474024377
OUT_10497,2025,5,DIST_C_02,SKU_02,-16.387441823243908,-4151.520049380467
OUT_09799,2023,3,DIST_C_03,SKU_05,-23.710376786419157,-2133.914500958028
OUT_14281,2025,5,DIST_NW_01,SKU_09,-29.35893400629604,-64589.68373310629
OUT_17164,2024,12,DIST_S_01,SKU_03,-7.371093042377187,-2579.8841556818847
OUT_03068,2024,11,DIST_W_01,SKU_01,-5.3955400861363545,-1618.7079443634816
OUT_15272,2024,9,DIST_NW_01,SKU_10,-21.64535363471328,-7992.120289373481
OUT_15035,2023,2,DIST_NW_01,SKU_05,-26.01432848347723,-2341.3193717500417
OUT_10676,2024,8,DIST_C_03,SKU_08,-15.692376092564986,-6904.661418645354
OUT_01639,2023,5,DIST_W_02,SKU_06,-202.28895683770645,-16992.241351371616
OUT_18163,2024,11,DIST_S_02,SKU_04,-22.36225163173525,-7267.707132623519
OUT_04537,2023,10,DIST_W_02,SKU_01,-5.689607064321306,-1706.9261316680386
OUT_10242,2024,1,DIST_C_03,SKU_05,-25.65491411376518,-2308.910103217719
OUT_03515,2024,12,DIST_W_02,SKU_06,-84.71397178364737,-7116.018417304327
OUT_16085,2023,3,DIST_NW_02,SKU_02,-172.97494417375546,-43820.30869609786
OUT_10040,2024,3,DIST_C_03,SKU_10,-9.43932320085784,-3485.288720080488
OUT_16597,2024,12,DIST_NW_02,SKU_07,-183.26632934283805,-119123.11039490436
OUT_12187,2023,7,DIST_C_01,SKU_07,-24.445572833778503,-15889.665500857873
OUT_16492,2023,4,DIST_NW_02,SKU_01,-96.12021203534492,-28836.10618790797
OUT_10857,2025,5,DIST_C_01,SKU_09,-6.113419061319917,-13449.495252229452
OUT_15509,2024,9,DIST_NW_02,SKU_03,-22.885814946474788,-8009.999680451189
OUT_12563,2024,7,DIST_C_02,SKU_09,-14.814339820826094,-32591.513179601072
OUT_06631,2024,6,DIST_W_01,SKU_07,-38.32294402239943,-24909.903505416703
OUT_07420,2025,5,DIST_W_02,SKU_09,-3.084625620097009,-6786.208519463115
OUT_00174,2023,5,DIST_W_03,SKU_04,-14.084589674900243,-4577.488948307837
OUT_06168,2023,10,DIST_W_01,SKU_07,-59.18311528786001,-38469.00892462382
OUT_07375,2023,10,DIST_W_02,SKU_08,-5.257251831124634,-2313.177136594513
OUT_17538,2023,5,DIST_S_02,SKU_08,-7.042113315200218,-3098.492500918039
OUT_01851,2023,1,DIST_W_01,SKU_06,-272.76729937576897,-22912.45127870772
OUT_05148,2025,8,DIST_W_03,SKU_09,-3.0207666516552063,-6645.7212240262525
OUT_18290,2025,3,DIST_S_01,SKU_10,-21.990168208048782,-8119.407720285611
OUT_03615,2024,12,DIST_W_01,SKU_01,-46.52595977148555,-13957.831668102668
OUT_12549,2023,11,DIST_C_02,SKU_05,-10.07036372029186,-906.3210004107356
OUT_16758,2024,8,DIST_NW_01,SKU_03,-4.63476222494887,-1622.214031796862
OUT_08062,2023,5,DIST_W_03,SKU_06,-199.76978703157087,-16780.678955904117
OUT_17309,2023,6,DIST_S_01,SKU_10,-2.5340970615136587,-935.640314037282
OUT_17454,2025,1,DIST_S_01,SKU_03,-5.4637902155730576,-1912.342681671155
OUT_04586,2024,7,DIST_W_02,SKU_01,-11.294213204103176,-3388.2393495137894
OUT_18591,2025,10,DIST_S_01,SKU_06,-63.59936049300995,-5342.394330869506
OUT_00276,2023,6,DIST_W_02,SKU_10,-14.029197460226694,-5180.047016254303
OUT_10160,2023,8,DIST_C_03,SKU_07,-35.72193165458461,-23219.29623146008
OUT_16314,2025,12,DIST_NW_02,SKU_03,-67.14275321701798,-23499.963995950548
OUT_11009,2025,2,DIST_C_03,SKU_04,-8.05598474050951,-2618.154476118112
OUT_10037,2025,3,DIST_C_02,SKU_09,-6.48067815508271,-14257.498931892058
OUT_02773,2024,4,DIST_W_02,SKU_03,-13.793743622501788,-4827.844398152768
OUT_04947,2024,2,DIST_W_02,SKU_07,-66.05959445893333,-42938.744274215016
OUT_15274,2024,9,DIST_NW_02,SKU_01,-11.421479568897205,-3426.4829812080693
OUT_19896,2025,9,DIST_S_02,SKU_02,-82.27130305931038,-20842.06319903371
OUT_05127,2024,1,DIST_W_02,SKU_02,-18.83893765768294,-4772.516796624596
OUT_19482,2023,4,DIST_S_02,SKU_01,-18.15555797459232,-5446.661613436963
OUT_18228,2024,11,DIST_S_02,SKU_08,-5.461560018573566,-2403.0819843164923
OUT_02442,2025,2,DIST_W_01,SKU_02,-30.3130367368856,-7679.324089214185
OUT_06710,2024,9,DIST_W_02,SKU_04,-9.503970807747107,-3088.800757571257
OUT_05022,2025,10,DIST_W_02,SKU_10,-3.727255064690182,-1376.1749866938371
OUT_06818,2025,9,DIST_W_03,SKU_08,-53.63765760477147,-23600.52233870832
OUT_16973,2023,11,DIST_NW_01,SKU_08,-5.358499908572284,-2357.694977056557
OUT_16738,2024,6,DIST_NW_01,SKU_01,-26.02362090798076,-7807.0650418297555
OUT_07596,2023,10,DIST_W_03,SKU_08,-6.285320693140767,-2765.5409121796565
OUT_06620,2025,1,DIST_W_03,SKU_06,-58.29574349553289,-4896.822759576569
OUT_14606,2024,4,DIST_NW_01,SKU_08,-19.63881758392468,-8641.11672486945
OUT_03630,2024,9,DIST_W_02,SKU_03,-9.931257450619071,-3475.9116344947597
OUT_08523,2024,11,DIST_W_02,SKU_09,-5.983798110023476,-13164.311402916292
OUT_04765,2023,1,DIST_W_02,SKU_06,-131.956787252804,-11084.360659783382
OUT_13592,2024,2,DIST_NW_01,SKU_07,-23.52812753589362,-15293.313558547698
OUT_15135,2023,4,DIST_NW_02,SKU_05,-81.73450837677575,-7356.101598977885
OUT_06852,2025,10,DIST_W_01,SKU_03,-4.655590296093274,-1629.4643323023995
OUT_10999,2024,10,DIST_C_01,SKU_04,-23.04103464273246,-7488.32941183326
OUT_05462,2024,12,DIST_W_03,SKU_01,-14.109714223467847,-4232.929949631836
OUT_08477,2025,1,DIST_W_02,SKU_07,-67.47598684835481,-43859.41528094061
OUT_01691,2024,2,DIST_W_03,SKU_07,-116.70120034590744,-75855.7306125023
OUT_16884,2025,9,DIST_NW_01,SKU_06,-295.1727946823309,-24794.49664010264
OUT_05482,2023,3,DIST_W_01,SKU_01,-32.308796177390924,-9692.600232232358
OUT_16540,2024,3,DIST_NW_02,SKU_03,-23.65529334692083,-8279.39170032519
OUT_06133,2024,7,DIST_W_02,SKU_04,-4.55992230285777,-1481.9612639567208
OUT_07414,2025,4,DIST_W_02,SKU_01,-19.55764386518163,-5867.276236259902
OUT_15179,2023,11,DIST_NW_02,SKU_05,-129.61575307562066,-11665.446769591716
OUT_16996,2025,8,DIST_NW_01,SKU_05,-23.150481981071003,-2083.5223253555027
OUT_12700,2024,12,DIST_C_03,SKU_02,-26.207102434840102,-6639.179861876671
OUT_13737,2023,3,DIST_NW_01,SKU_06,-315.1432447889397,-26472.03647156798
OUT_04417,2023,10,DIST_W_03,SKU_05,-23.861607240318875,-2147.561263770056
OUT_03495,2023,5,DIST_W_02,SKU_10,-2.283584469393208,-843.1807138158226
OUT_07773,2023,2,DIST_W_02,SKU_01,-10.786890609647696,-3236.1059307719474
OUT_07720,2024,6,DIST_W_01,SKU_04,-32.75488775523848,-10645.329767103622
OUT_05849,2024,4,DIST_W_03,SKU_09,-20.86612170821542,-45905.42764201856
OUT_04916,2024,8,DIST_W_02,SKU_03,-3.7563495461609,-1314.6820203642774
OUT_00115,2025,7,DIST_W_03,SKU_10,-19.876445965353707,-7339.005170760812
OUT_16314,2025,7,DIST_NW_02,SKU_01,-60.6269505898458,-18188.07867072107
OUT_07469,2023,10,DIST_W_02,SKU_03,-21.34893099238477,-7472.099749244806
OUT_00872,2023,10,DIST_W_01,SKU_01,-3.849406826129033,-1421.3582015801414
OUT_16296,2025,7,DIST_NW_02,SKU_06,-132.975373042164,-11169.906735133633
OUT_15481,2023,6,DIST_NW_02,SKU_10,-17.980940537157426,-6639.145932775289
OUT_15462,2025,6,DIST_NW_01,SKU_06,-293.4275327198753,-24647.87928495834
OUT_05573,2024,9,DIST_W_01,SKU_09,-6.4176617406418455,-14118.845661768684
OUT_18842,2023,6,DIST_S_01,SKU_04,-2.747711854181617,-893.0432545212017
OUT_16784,2023,10,DIST_NW_02,SKU_03,-10.892250829493417,-3812.323886867997
OUT_09265,2025,6,DIST_C_02,SKU_07,-56.77251773281811,-36902.174108698055
OUT_01628,2024,12,DIST_W_01,SKU_06,-101.18833686818732,-8499.792259273356
OUT_13125,2025,9,DIST_NW_01,SKU_07,-24.76553611541644,-16097.627420017565
OUT_17829,2025,3,DIST_S_02,SKU_01,-6.4708821604358775,-1941.274303252816
OUT_07318,2025,5,DIST_W_03,SKU_10,-4.684537739706251,-1729.6267295073696
OUT_19232,2025,11,DIST_S_01,SKU_02,-41.87118145496893,-10607.397866235178
OUT_15369,2025,7,DIST_NW_01,SKU_08,-11.888772974278185,-5231.090735671788
OUT_03261,2025,8,DIST_W_02,SKU_08,-6.448120236284983,-2837.1336817346064
OUT_01589,2024,4,DIST_W_01,SKU_04,-12.193762248513424,-3962.988550990896
OUT_02123,2025,9,DIST_W_02,SKU_02,-35.54182726186958,-9003.952915594815
OUT_11950,2024,8,DIST_C_03,SKU_06,-936.0457646010534,-78627.82142439633
OUT_19043,2023,10,DIST_S_02,SKU_05,-57.44069619313557,-5169.632705152083
OUT_06797,2023,4,DIST_W_01,SKU_06,-518.897774647093,-43587.40351175766
OUT_03934,2025,4,DIST_W_02,SKU_01,-18.718834396370127,-5615.619156001475
OUT_01109,2025,9,DIST_W_01,SKU_07,-24.0418163970101,-15627.20505759409
OUT_06789,2023,5,DIST_W_01,SKU_07,-8.470454208902984,-5505.835879633902
OUT_01838,2023,12,DIST_W_03,SKU_08,-19.39185007945594,-8532.44971519165
OUT_05134,2025,2,DIST_W_02,SKU_09,-5.840953510701786,-12850.053897514432
OUT_19595,2023,6,DIST_S_01,SKU_02,-110.49911953716534,-27993.096704461663
OUT_14773,2025,1,DIST_NW_02,SKU_07,-54.43841934871378,-35384.9461111578
OUT_10846,2025,3,DIST_C_02,SKU_01,-6.835003488228426,-3007.360734012364
OUT_18805,2025,1,DIST_S_02,SKU_09,-48.366177189085896,-106405.6380646716
OUT_06507,2023,12,DIST_W_01,SKU_06,-380.3676077868511,-31950.898131109745
OUT_05145,2023,5,DIST_W_02,SKU_03,-3.0897304359054285,-1081.453096149086
OUT_04941,2024,3,DIST_W_02,SKU_03,-27.62547004069753,-9668.87086311203
OUT_17438,2025,6,DIST_S_01,SKU_09,-1.9726589123646707,-4339.820438574228
OUT_02404,2023,5,DIST_W_03,SKU_08,-22.613072393450715,-9949.75232699169
OUT_13857,2023,1,DIST_NW_02,SKU_03,-24.59838674553852,-8609.441815690652
OUT_06424,2024,3,DIST_W_02,SKU_01,-12.352433821729315,-3705.7418427066336
OUT_12942,2023,3,DIST_C_03,SKU_05,-25.03802757956016,-2253.4500470463654
OUT_07081,2025,2,DIST_W_02,SKU_07,-19.93709840296505,-12959.115458301549
OUT_05809,2024,5,DIST_W_02,SKU_07,-14.645951517410143,-9519.878067222182
OUT_15592,2024,7,DIST_NW_01,SKU_10,-37.77408197239114,-13947.351672965957
OUT_19412,2024,10,DIST_S_01,SKU_08,-6.142967249887834,-2702.867589084977
OUT_01570,2023,2,DIST_W_01,SKU_08,-29.64210458379525,-13042.540888920445
OUT_10168,2025,6,DIST_C_03,SKU_10,-22.73267475150292,-8393.603682868035
OUT_01108,2024,6,DIST_W_02,SKU_07,-87.50674261477124,-56879.374498089805
OUT_10268,2025,1,DIST_C_03,SKU_08,-31.49950222195663,-13859.774453095535
OUT_06866,2024,8,DIST_W_02,SKU_07,-24.48235532685262,-15913.515444427809
OUT_05426,2024,3,DIST_W_03,SKU_03,-43.63099225388974,-15270.844173184409
OUT_08756,2023,12,DIST_W_01,SKU_07,-77.05133523936077,-50083.32045110205
OUT_18141,2024,6,DIST_S_01,SKU_07,-41.57075571299529,-27021.02208493932
OUT_10932,2024,2,DIST_C_02,SKU_06,-279.7733942139701,-23500.96366082218
OUT_00808,2023,1,DIST_W_01,SKU_05,-26.238607430172628,-2361.5176391576906
OUT_02135,2025,9,DIST_W_02,SKU_03,-10.9830002144485,-3844.062800982363
OUT_19577,2024,6,DIST_S_02,SKU_09,-3.759282572497861,-8270.431647609488
OUT_00889,2023,10,DIST_W_01,SKU_09,-7.477811845268698,-16451.21497107284
OUT_02744,2024,1,DIST_W_03,SKU_02,-33.50479308304645,-8487.899811345747
OUT_16366,2023,8,DIST_NW_02,SKU_09,-2.5854934968347645,-5688.098338316852
OUT_05893,2024,2,DIST_W_02,SKU_08,-12.808301940334156,-5635.639990327215
OUT_17884,2025,4,DIST_S_02,SKU_05,-94.75000395039712,-8527.46248713341
OUT_12306,2025,11,DIST_C_02,SKU_07,-131.55025773241707,-85507.62551064108
OUT_04622,2025,9,DIST_W_02,SKU_09,-2.232045492353646,-4910.506329172679
OUT_02767,2025,8,DIST_W_03,SKU_03,-10.060264499882974,-3521.138258601818
OUT_05641,2025,3,DIST_W_02,SKU_06,-51.86886244359694,-4356.979987917984
OUT_15387,2023,9,DIST_NW_01,SKU_09,-5.833477287007431,-12833.60801494734
OUT_07013,2024,2,DIST_W_02,SKU_09,-30.18500767926765,-66407.02921924595
OUT_10069,2024,3,DIST_C_01,SKU_08,-11.141487334614304,-4902.215456068928
OUT_14429,2023,2,DIST_NW_01,SKU_08,-29.00981565015226,-12764.331048707829
OUT_06274,2024,12,DIST_W_03,SKU_10,-6.014309192190391,-2220.713573977317
OUT_03230,2024,10,DIST_W_02,SKU_08,-6.234521628758983,-2743.148068525954
OUT_15122,2025,1,DIST_NW_01,SKU_07,-47.42329783499867,-30825.10183362537
OUT_06506,2024,1,DIST_W_01,SKU_08,-6.690773108089095,-2943.9567412956435
OUT_19940,2024,1,DIST_S_02,SKU_10,-27.01949697044105,-9976.396782565182
OUT_15255,2025,5,DIST_NW_02,SKU_01,-32.334308335173645,-9700.31280490958
OUT_03909,2024,8,DIST_W_02,SKU_09,-5.310135645434411,-11682.300175804285
OUT_12522,2023,3,DIST_C_01,SKU_07,-50.80751165095553,-33024.871556863385
OUT_16341,2023,11,DIST_NW_02,SKU_02,-36.6823810143279,-9292.854217007056
OUT_03146,2023,6,DIST_W_02,SKU_06,-69.25673249039582,-5817.537548668773
OUT_19418,2025,10,DIST_S_02,SKU_08,-9.347774719066672,-4113.041292762846
OUT_15252,2024,8,DIST_NW_01,SKU_08,-54.79977746577932,-24111.922564259785
OUT_08512,2023,8,DIST_W_01,SKU_03,-25.05380944224986,-8768.847264576521
OUT_19298,2024,1,DIST_S_01,SKU_02,-129.42471151051623,-32787.637495230105
OUT_03377,2025,3,DIST_W_01,SKU_10,-7.175079523054524,-2649.2883744090614
OUT_10391,2024,8,DIST_C_01,SKU_09,-41.20330622602973,-90647.23637803564
OUT_15091,2023,2,DIST_NW_01,SKU_01,-28.807179757067303,-8642.197650410684
OUT_00391,2023,5,DIST_W_01,SKU_05,-38.77120543622577,-3489.36958441255
OUT_19638,2023,11,DIST_S_02,SKU_08,-5.5510266759282025,-2442.405112574878
OUT_03761,2024,12,DIST_W_01,SKU_06,-81.85727134790463,-6875.986764485741
OUT_04952,2024,4,DIST_W_02,SKU_10,-12.199035625792732,-4504.233586323032
OUT_18310,2025,9,DIST_S_01,SKU_10,-7.177694729413472,-2650.234644480961
OUT_02334,2025,7,DIST_W_03,SKU_09,-15.197196366642965,-33433.79331038585
OUT_16590,2025,7,DIST_NW_01,SKU_10,-17.89512650994393,-6607.475921513029
OUT_06709,2024,3,DIST_W_02,SKU_10,-3.9471037107048574,-1457.3478339112946
OUT_08985,2024,2,DIST_W_03,SKU_10,-3.5706506394323942,-1318.3626530712995
OUT_04365,2024,11,DIST_W_02,SKU_09,-3.288902037085764,-7235.587298191293
OUT_05200,2025,5,DIST_W_02,SKU_08,-4.170447231836649,-1835.0386541675432
OUT_08473,2025,12,DIST_W_03,SKU_05,-38.41126802096904,-3456.981733713022
OUT_09912,2025,12,DIST_C_03,SKU_01,-40.19345652359527,-12058.009326406784
OUT_15250,2024,10,DIST_NW_01,SKU_10,-20.866652453359595,-7704.594681766118
OUT_17076,2025,3,DIST_S_02,SKU_06,-60.7793315536629,-5105.4739827393
OUT_09007,2025,12,DIST_C_03,SKU_08,-81.38693321629006,-35810.24813370761
OUT_09695,2024,10,DIST_C_02,SKU_01,-13.374697279832109,-4012.417666285501
OUT_08701,2024,1,DIST_W_01,SKU_04,-9.76696433063654,-3174.244018827258
OUT_06229,2023,3,DIST_W_02,SKU_05,-19.27374128199465,-1734.6301539040094
OUT_03605,2023,3,DIST_W_01,SKU_01,-13.25125781107572,-8613.298871963272
OUT_13366,2025,9,DIST_NW_02,SKU_10,-8.698887915840848,-3211.8723150787528
OUT_19519,2023,6,DIST_S_01,SKU_05,-37.89588040291117,-3410.610681346626
OUT_04368,2023,8,DIST_W_03,SKU_01,-64.1451559497589,-19243.589806890144
OUT_18126,2024,10,DIST_S_02,SKU_04,-5.1444968982003365,-1671.9192176501465
OUT_07168,2023,6,DIST_W_03,SKU_08,-4.284475809693446,-1885.1339612088905
OUT_06535,2025,10,DIST_W_01,SKU_09,-16.937728534573658,-37263.00759681598
OUT_19090,2023,10,DIST_S_01,SKU_03,-11.180610669133715,-3913.1909269861662
OUT_03528,2023,8,DIST_W_01,SKU_04,-5.171407359034344,-1680.6691400193702
OUT_11938,2023,6,DIST_C_01,SKU_01,-5.317716577537268,-1595.280120019608
OUT_00642,2023,7,DIST_W_02,SKU_08,-12.224670933185994,-5378.8582593620895
OUT_08518,2024,3,DIST_W_01,SKU_01,-11.947066832430243,-3584.11044116144
OUT_03889,2024,9,DIST_W_01,SKU_03,-9.006458200246547,-3152.234772379252
OUT_00243,2024,1,DIST_W_02,SKU_09,-13.767949939969434,-30289.443029958667
OUT_17893,2023,2,DIST_S_02,SKU_01,-7.741999369183968,-2322.583412833568
OUT_18717,2025,8,DIST_S_01,SKU_04,-4.893063936330613,-1590.2472983979685
OUT_15187,2024,4,DIST_NW_02,SKU_02,-48.710309061646015,-12339.921030530504
OUT_17274,2023,1,DIST_S_01,SKU_08,-8.419566389814227,-3704.592233510901
OUT_10181,2023,3,DIST_C_01,SKU_02,-74.49085446882881,-18871.03869586149
